cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
UgwCE6ZeIhmg-OI4RIR4AaABAg,Kembali kejaman batu...,3 tahun yang lalu,@nasuha4931,UCHFUCJtSr6Zt3hNi3R3Im7Q,0,https://yt3.ggpht.com/WYy0OdnPcc_nuYgwtD4npG9GNcpnN7fpkAOLgZFaojcqq-E7Zqz0w4U2xdu_GOQpJBs3KgiyWA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859427.08949
Ugys6HinQY-cqNtEhZR4AaABAg.96Dbzh9mAl296Du1M3e_a1,"Ujung2nya pemerintah yg di salah kan,mau nya apa kalian",3 tahun yang lalu,@deencepchannel3156,UCNGqtZ4-5-ycs2yjBafVodg,0,https://yt3.ggpht.com/ytc/AGIKgqNI3wE6LJEqXv3xZ8arUDOEzM8Ret_OaBCss6pbRiU4hlPq6RmstJI3Taftnx1P=s176-c-k-c0x00ffffff-no-rj,false,true,1586859427.409656
Ugys6HinQY-cqNtEhZR4AaABAg.96Dbzh9mAl296Dvgvog2yd,"Ya, krn cara pemerintah Indonesia sama dgn Korsel, santuy, n korban terus nambah.. beda sama Singapura, sehingga fatalitynya ngk parah.. jd klu baik katakan baik, klu buruk katakan buruk..",3 tahun yang lalu,@ainat807,UCcMV1OSuQycMz13_GFcjU8Q,0,https://yt3.ggpht.com/ytc/AGIKgqPrK8wyPvnPcNuNtT8zk_WsxLMQJoZwC5f6M77j=s176-c-k-c0x00ffffff-no-rj,false,true,1586859427.420362
UgwbdA0Zy5vKcYPXdkF4AaABAg.96Dbz9yxIhl96DhF3QABfX,Saya cicilan banyak 😢😢😢,3 tahun yang lalu,@evanizzi3479,UCNzCPRwTRqRFamheqKWqxBg,0,https://yt3.ggpht.com/ytc/AGIKgqP1usZODXR5knBtSncMdHt94bXJi0jXNolCew=s176-c-k-c0x00ffffff-no-rj,false,true,1586859427.706145
Ugyt7cEcNchDkIJ1nnt4AaABAg.96Dbv8uNIkb96DcN_q6KZX,semoga masih ada rezeki dari Go food antar paket dan lain2,3 tahun yang lalu,@pineapplestudio450,UCvpqXuRepgcG9BcDNypQMDg,0,https://yt3.ggpht.com/ytc/AGIKgqP5lXLzcpOVHyaLCnlAz02rV9sOYRGKUW-WGhol=s176-c-k-c0x00ffffff-no-rj,false,true,1586859427.992515
Ugyt7cEcNchDkIJ1nnt4AaABAg.96Dbv8uNIkb96DccW63eIW,Go food dong,3 tahun yang lalu,@lakasureta,UCnBgzBCot2vDFarRtOKUQVQ,0,https://yt3.ggpht.com/ytc/AGIKgqPRl_D40eSQ7Nvk1fCNKHsr4Rrw-zOOT3NCQt8S8A=s176-c-k-c0x00ffffff-no-rj,false,true,1586859427.996889
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96DwUM-UIQx,terlambat....harusnya sdh dilakukan januari kmren...krn cina konconya rezim penguasaa udah mewabah corona..mk tetep di buka...baru setelah merebak berlipat pasien...bertindak,3 tahun yang lalu,@emzalf1266,UCqomX1UMJa9Vm21Pc0hc3Jg,12,https://yt3.ggpht.com/ytc/AGIKgqN9-Up6pk-C-coM8EvgqRU0KStRXz60059eNGb-=s176-c-k-c0x00ffffff-no-rj,false,true,1586859428.365796
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96DxjW3j7KQ,telat bro,3 tahun yang lalu,@chaneltokoonline2833,UC5_FbeT31Rfvr71fUffetQw,2,https://yt3.ggpht.com/FlNawV0eAq_alagIw3jkNf4Ow26L_omWCHzw71EAgIHvmGNrvR2ycnptzqHFLP3jbKxeCxhLeQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859428.372171
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96Dy9BXv0CR,Terlambattttttttttttttt,3 tahun yang lalu,@paijojo2741,UCXqCd4CgaU086A0pkCx6cDw,1,https://yt3.ggpht.com/ytc/AGIKgqMaXbNKAQCKnnfQLXLD9EcFe30LOQIGVQ7OIfn15w=s176-c-k-c0x00ffffff-no-rj,false,true,1586859428.378905
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96DyIA80aTN,Telat njir,3 tahun yang lalu,@lisaholisah8521,UCYhUryf4KyFnF3LZhto9hcQ,2,https://yt3.ggpht.com/ytc/AGIKgqOOMPgamG5RmdF0fDcCQMDmHZ6ajNQK1Z4KI7pg_w=s176-c-k-c0x00ffffff-no-rj,false,true,1586859428.385682
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96E1XpbRHQg,Telat keburu mati semua,3 tahun yang lalu,@pecintarasulullah844,UCNAk3mW_7xLMR_Hx7gfb54A,1,https://yt3.ggpht.com/ytc/AGIKgqMlsAhfe4j_OAD481nPO64YPENe-UCHgd-nSgLC4Q=s176-c-k-c0x00ffffff-no-rj,false,true,1586859428.389641
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96E31yDpOed,Telaaaat.. Khabib mana khabib,3 tahun yang lalu,@elcucuy6861,UCmIjgUkaE7x8M3hu9yEiB0Q,1,https://yt3.ggpht.com/ytc/AGIKgqOmLGmL5C-V2RKy3wsA9DfNPmdkyr3AFUSe3Aoz=s176-c-k-c0x00ffffff-no-rj,false,true,1586859428.393734
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96E3EwUbCZl,"TERLAMBAT ....
Penyakit udh nybar Bru di tutup",3 tahun yang lalu,@bagusgaming717,UCK4QwzNBPSGJPZICvAtICtg,2,https://yt3.ggpht.com/ytc/AGIKgqPo1tFt6JECykp7ukPMiB2HMe28A3gTQoCHPw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859428.397609
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96E3_wGf91v,Sudah terlambat menutup bandara  virus nya sudah keburu masuk duluan,3 tahun yang lalu,@kumahacakaink2211,UCWSRGTI_6ibmxiZ09BhEe_Q,1,https://yt3.ggpht.com/ytc/AGIKgqPkdinyJkjlo0MUA09cRIw80kTLY_l6b0_DzYpSvQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859428.40333
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96E3tPpFLJB,Jangan cuma turis asing orang indonesia yang sudah keluar negri jangan boleh pulang,3 tahun yang lalu,@kumahacakaink2211,UCWSRGTI_6ibmxiZ09BhEe_Q,3,https://yt3.ggpht.com/ytc/AGIKgqPkdinyJkjlo0MUA09cRIw80kTLY_l6b0_DzYpSvQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859428.407523
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96E8xc9w5Cf,Telat... Firus sudah masuk dibawa jg...,3 tahun yang lalu,@t0p4view63,UCzrbWTRt6ICnZwdDYanISbA,2,https://yt3.ggpht.com/ytc/AGIKgqNvkRU0KsCipjBX-iwUxlL2pmQttwXMd8GK3A=s176-c-k-c0x00ffffff-no-rj,false,true,1586859428.411686
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EAFI5LxCN,"Lahhh telat gimana, wong januari kemarin teman"" lu dan ustad"" lu smua masih mencocokologikan virus corona dengan ayat alquran dan seenak jidat mengatakan China sedang di azab. Ketika Indonesia kena serangan Corona lu pada nyalahin Pemerintah. Tolonglah otak tuh jangan tolol"" amat gtu. Mending sebelum komen ingat kalau karma itu ada. Jangan seenak jidat lu ngomong kyak lu yg punya Tuhan.",3 tahun yang lalu (diedit),@parlinpaskapasaribu2182,UCih29TYjyuTmmWnZu60ShMQ,5,https://yt3.ggpht.com/ytc/AGIKgqMmbUUGqzfTe90q2l21HcNpSySH2ij-JE1kLp3v1Q=s176-c-k-c0x00ffffff-no-rj,false,true,1586859428.988745
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EAym_y-NA,buka aj bandara terima masuk orng asimh bebas msuk indonesia .udh begini baru rame,3 tahun yang lalu,@satriadhika9839,UC6zWnmu133gBhBTNfh9w13A,2,https://yt3.ggpht.com/ytc/AGIKgqOLBzQBWBcu2oEiTm51IuJ3ivyWQobzY5QTpw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859428.991868
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EENL7koy_," @parlinpaskapasaribu2182  w rasa yg bodoh lo..sangkut paut nutup bandara dengan opini ustad ustad soal corona apa?ust cma kasih opini corona,pemerintah yg bodoh,dah d ksih tau ma WHO msih ngeyel buka akses...jngan punya hati dengki n hasut ma ust...sdngkan pemwrintah yg punya semua kebijakan /uu tidak d pakai,lo bela stngah mati..otak mna otak???",3 tahun yang lalu,@namakuputri3461,UCJ_dD8zb0gl1cdCZmMY1WSw,5,https://yt3.ggpht.com/ytc/AGIKgqN-F4zNAbTuY-7lkSFxoVcpG-w4KlAScfn4hg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859428.9952
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EEpaJxkUo, @parlinpaskapasaribu2182  et dah,3 tahun yang lalu,@irvangunawan160,UCuCsI15tma6_kZ9SvMpd5PA,0,https://yt3.ggpht.com/ytc/AGIKgqNYoix4xlgYvwmMwE5PdtF7TDxfU_-Qj1c4AF2n4Q=s176-c-k-c0x00ffffff-no-rj,false,true,1586859428.998518
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EGV8g5tJe," @namakuputri3461  Sangkut paut?? Masa otak lu gk nyampe. Klo emg China yg sedang di azab ngapain lu takut seperti Tmn"" lu dan ustad"" yg sok agamais blang. Kan yg di azab bukan Indonesia, yang di azab kan China karena kasus ughur it. Yg punya Tuhan kan tman"" lu dan ustad lu yg sok agamais itu mkanya merasa sok paling bener. Jangan nyalahin Pemerintah terlalu santai sedangkan lu sendiri aja terlihat santai dan mungkin jga lu sok agamais sebelum virus ini menyebar ke Indonesia.",3 tahun yang lalu,@parlinpaskapasaribu2182,UCih29TYjyuTmmWnZu60ShMQ,0,https://yt3.ggpht.com/ytc/AGIKgqMmbUUGqzfTe90q2l21HcNpSySH2ij-JE1kLp3v1Q=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.002141
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EH_yTfaZD, @namakuputri3461  Maaf sejak kapan ya WHO nyuruh Akses perjalanan ditutup? Yg saya baca WHO ragu Indonesia menangani virus Corona dan WHO menyuruh Indonesia Menjadikan corona sbgai Bencana Nasional. Tolong jgn nge hoaxx. WHO tuh organisasi pengendalian Bencana bukan Penutup akses perjalanan.,3 tahun yang lalu,@parlinpaskapasaribu2182,UCih29TYjyuTmmWnZu60ShMQ,0,https://yt3.ggpht.com/ytc/AGIKgqMmbUUGqzfTe90q2l21HcNpSySH2ij-JE1kLp3v1Q=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.005376
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EHfH-nTOL," @parlinpaskapasaribu2182  cuk...maaaf...w gak pernah takut ama virus corona...malah w risi ama virus congor lo😀😀,,,karena congor lo unsurnkebencian k sara/agama..klo emang cina kena adzab karena ugyur,itu urusan allah,dan indonesia bisa masuk corona,bukan karena adzab,bisa jadi corona masuk k indo,biar orang orang kaya lo yg punya congor bisa jga congor nya...gak da kbencian k ust alim ulama....nyampe otak lo k situ???",3 tahun yang lalu,@namakuputri3461,UCJ_dD8zb0gl1cdCZmMY1WSw,5,https://yt3.ggpht.com/ytc/AGIKgqN-F4zNAbTuY-7lkSFxoVcpG-w4KlAScfn4hg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.009178
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EIF-K8WLd," @parlinpaskapasaribu2182  ini bodoh nya congor lo...who ragu karena indo bilang gak da kasus corona,dan bilang punya alat buat  pendeteksi corona di bandara..kenapa who ragu???karena indo masih membuka akses bandara,sedngkan negara lain sdh mnutup..semua juga tau WHo di bidang keshatan,masa d bidang ke amanan(tutup akses bandara)..smga nyampe otak lo yah😀😀",3 tahun yang lalu,@namakuputri3461,UCJ_dD8zb0gl1cdCZmMY1WSw,4,https://yt3.ggpht.com/ytc/AGIKgqN-F4zNAbTuY-7lkSFxoVcpG-w4KlAScfn4hg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.01306
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EJ-SG_Qga," @namakuputri3461  WKWKWKWKWKWK 
LU KIRA GUA TAKUT SAMA CORONA WKWKWKW.
UDAHLAH GAK USAH TUTUP MATA GBLOK. EMANG FAKTA KOK DIMANA"" ADA MUSIBAH KAUM LU YG BUKA SUARA DLUAN DAN SOK PALING BENER TOLOL.
JANGAN BUTA YA CIL YAAA
LIAT KETIKA CORONA PERTAMA MUNCUL DI CHINA. ADA KAUM LU TUH PALING BNYAK BERKOAR"" DAN SOK"" BUAT COCOKOLOGI.",3 tahun yang lalu,@parlinpaskapasaribu2182,UCih29TYjyuTmmWnZu60ShMQ,0,https://yt3.ggpht.com/ytc/AGIKgqMmbUUGqzfTe90q2l21HcNpSySH2ij-JE1kLp3v1Q=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.018862
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EJOKOxBc4," @namakuputri3461  Justru mata lu yang buta dan otak lu tolol. Sebelum corona menyebar, Indonesia sudah buat alat pendeteksi di bandara tolol. Makanya punya paket tuh update brita jangan NGEBOKEP mulu. Wong WHO meragukan alat menangani virus corona kok lu blang WHO nyuruh buat pendeteksi wkwkwkw. Gblok lu",3 tahun yang lalu (diedit),@parlinpaskapasaribu2182,UCih29TYjyuTmmWnZu60ShMQ,0,https://yt3.ggpht.com/ytc/AGIKgqMmbUUGqzfTe90q2l21HcNpSySH2ij-JE1kLp3v1Q=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.02218
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EK-55s2KH,"sayah masih liat ko turis"" asing pada kluyuran di jkrta...",3 tahun yang lalu (diedit),@hendrafals130,UCHpCyQA8JzbjDudAxuJs0eQ,0,https://yt3.ggpht.com/ytc/AGIKgqMKacUIUPAu0i5qlKVS_vNtV3xd3ifKVNxE63ewBg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.025977
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96ELxLzQVlr," @parlinpaskapasaribu2182  bodoh dan dungu cocok buat isi kepala lo😀😀,,,semua orang punya opini masing masing...jadi bebas punya opini /cocokolgi yang lo bilang..kaya congor lo ini,,udah berbuat apa sampe congor lo menghina..emang kaum kafir kaya lo gak sama??sama ja cuk,klo soal menghina paling utama..dan satu lgi kebodohan lo,,emang w bilang WHO nyuruj buay alat pendeteksi ??khan bodoh...😀,,w bilang WHO ragu,karena akses masuk bandara  masih terbuka..sedngkan corona cepat penyebaran nya..bodoh kok d pelihara...beljar skolah kagi d kaum kafir...😀😀🤣🤣🤣",3 tahun yang lalu,@namakuputri3461,UCJ_dD8zb0gl1cdCZmMY1WSw,4,https://yt3.ggpht.com/ytc/AGIKgqN-F4zNAbTuY-7lkSFxoVcpG-w4KlAScfn4hg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.029805
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EMT7c98N5," @parlinpaskapasaribu2182  mata lo yg buta dan otak lo yg tolol...sebelm corona menyebar,indonesia sudah buat alat pendeteksi d bandara?????????????????🤣😀😀😀😀😀.
Dasar keturunan otak dangkal..kasus pertama corona kena karena ada orang jepang berkunjung di indo..les dansa..klo punya alat deteksi corona kenapa bisa lolos???ketahuan nya malah dinnegara singapura..khan bodoh...telat menutup bndara karena kesombongan merasa punya alat deteksi..padhal alat deteksi cuma liat suhu bdan pengunjung bandara..😀😀😀",3 tahun yang lalu,@namakuputri3461,UCJ_dD8zb0gl1cdCZmMY1WSw,2,https://yt3.ggpht.com/ytc/AGIKgqN-F4zNAbTuY-7lkSFxoVcpG-w4KlAScfn4hg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.03483
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96ENNwyey1D," @namakuputri3461  Saya sadar saya belum berbuat apa"" emg tapi saya beda kayak lu tolol. Gua gak pernah buat opini ngarang"" yg sok paling agamais, sok suci, da sok paling bener dibumi ini dan gua gak pernah nyalahin Pemerintah kayak lu gblok. Gua hanya mengkritik orang yg sok suci tapi tolol dan orang yg sok paling bener dri pemerintah pdhal knyataannya tolol jga kyak lu salah satunya. Itu aja sih. Terima Kasih",3 tahun yang lalu,@parlinpaskapasaribu2182,UCih29TYjyuTmmWnZu60ShMQ,0,https://yt3.ggpht.com/ytc/AGIKgqMmbUUGqzfTe90q2l21HcNpSySH2ij-JE1kLp3v1Q=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.038156
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EOEV44rl8," @parlinpaskapasaribu2182  bagus klo sadar...lebih bagus lagi lo intropeksi diri..koment lo yg pertma (yg bilng ust cocoklogi)sama aja lo bodoh nya dan paling bener...kaca ada khan??dan lo kira kaum kafir gak pernah sok bener????bhkn melebhi sok bener nya dr tuhan😀😀😀,,,,malah bilang udah d jamin masuk surga,karena ada juru mudi,,et slah juru selamat😀😀,,,,klo pemerintah gak mau d kritik,,apa arti nya demokrasi..jadi jngan bodoh bodoh mat d jaman demokrasi ini...😀😀😀...yg gaji pemerintah rakyat kok...wajr lah d krtitik klo lamban 😀😀.",3 tahun yang lalu,@namakuputri3461,UCJ_dD8zb0gl1cdCZmMY1WSw,2,https://yt3.ggpht.com/ytc/AGIKgqN-F4zNAbTuY-7lkSFxoVcpG-w4KlAScfn4hg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.041625
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EZTUhj_OX,Telat,3 tahun yang lalu,@AS-oq3qf,UCMXDIjIakB6TEWQbPRDLTlQ,0,https://yt3.ggpht.com/J4d0yD1EfXioFXSfYxrzUTCaaylyNW0dwT3i3wZSYMp5JbYvqT-nij9qJKFy6a-SKn_sPXb4V1M=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.044961
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EnFbvE7js,Telat njir virus uda menyebar baru di ttup knpa gak dari dulu njir,3 tahun yang lalu,@ifansetiawanchanel8633,UCZlQyVSQ7ZWP0uqZw7htuGg,0,https://yt3.ggpht.com/ytc/AGIKgqMADmvMiJFtLut_zQ_Db9S845QIq3tLYhkfGcKv=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.048354
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EwJp7e2yx," @pcocto588  susah emang kalo debat sama cebong ,soal nya otak nya sedikit 😂",3 tahun yang lalu,@ardiwiranata2168,UCPYTWOHi6M7g8UDcx9Oppcw,0,https://yt3.ggpht.com/ytc/AGIKgqPuZc7KzA4ZLldvZNtsUZIqkSLFIX5ll2xOQ1hg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.05304
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96EyPRFhACs," @parlinpaskapasaribu2182  biasa aja nyet,emg tuhan lo spa tiang jemuran",3 tahun yang lalu,@d-hendrawan8381,UCMdEcTho7Xubf05W4QrdmAw,1,https://yt3.ggpht.com/qWQp-1ZT9puxhajTF7TvS88qXInn6LVxfrzVuX_VFGpkLtsWsijKP99v7RvxFK3B-4cRjcLaRg8=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.05637
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96F6SVUhjlk,Telat kayak nya.😭😭,3 tahun yang lalu,@de7096,UC82WzckdWHE9V_PubFVJMnA,0,https://yt3.ggpht.com/ytc/AGIKgqPGSpL8nmmUCQEPiBiYbg1hrkVkOiirgu0LXg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.059694
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96FC8jk3lbk,Telat indonesia terlalu santuy kek italia sama korea selatan bro. Liat hasilnya di kedua  negara itu skrg,3 tahun yang lalu,@fernandopratama6718,UChg5fmo36mOe1qhtUwYuybA,1,https://yt3.ggpht.com/ytc/AGIKgqMxGv8cvUL1lgZSNegYBHJrAuPbtAnV87UkNw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.063191
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96FObuxadXn," @pecintarasulullah844  hahhahahahahhaha teurus  yg memberikan hidup matinya seseorang itu  siapa  virus  corona  begitu???????   ingatlah  bahwa yg  memberikan  kehidupan  dan kematian itu  hanyalah  ALLOH  SWT   kalaupun indonesia itu menutup  lebih  awal dari  negara yg lain jikalau  ALLOH SWT   menghedaki  datangnya wabah kematian  ke indonesia , siapa  orangnya yg bisa  menolak  dan menghindar  dari  kematian tersebut, jangankan  cuma  negara indonesia  seluruh  dunia inipun jikalau  ALLOH SWT  menghendaki untuk mati semua   itu  tidak ada kata mustahil baginya {ALLOH SWT }  itu pasti terjadi",3 tahun yang lalu,@bangtoyib1172,UCSxvQWROTofOqJbq-8HASTw,1,https://yt3.ggpht.com/ytc/AGIKgqOQKCyi58cAJCvlfe2PRDWIdXq9BJhA77fgIg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.067032
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96FPii9uAcr," @bangtoyib1172  mantul bang Toyib, biar gpp masuk semua warga asing biar rata kena semua🤣",3 tahun yang lalu,@pecintarasulullah844,UCNAk3mW_7xLMR_Hx7gfb54A,0,https://yt3.ggpht.com/ytc/AGIKgqMlsAhfe4j_OAD481nPO64YPENe-UCHgd-nSgLC4Q=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.070309
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96FbCUcXwPU,"Klo bandara dittp, bagaimana dg pekerja diluar negri yg mau pulang?",3 tahun yang lalu,@christinachristina9867,UCN3Jc84u-x60AFufMIK5NDQ,0,https://yt3.ggpht.com/ytc/AGIKgqPYPrfQFqFw-6-1Uf8lKMKwu72LeYe9M8p8Wg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.073455
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96FivhqPkfK,Terus cina2 yg kerja di indonesia gimna kasih pulng bikin penyakit sja nanti..kita yg pusing,3 tahun yang lalu,@epallaroze8199,UC7FZ-RMn0uRqgDtyUzscfVw,0,https://yt3.ggpht.com/ytc/AGIKgqP3-DDZ6LVFZpMSZVOI_WH5CLRKkzRyC-nyfZjvXg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.077312
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96FrOLMQNI7,Telat,3 tahun yang lalu,@bakolgedangbyar2134,UCLIfI7-DbBan8Q18x5gfEPA,0,https://yt3.ggpht.com/ytc/AGIKgqPZQm_pTDuuDq4tR8MHvQqjXbw-2oN3JJIykQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.080616
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96FvP801Cbf,Debat kusir terooos..,3 tahun yang lalu,@bassmallah4853,UC7VIjM3fvp2ppKHUjpEU24Q,0,https://yt3.ggpht.com/ytc/AGIKgqOpc-r1dCl0nITLv2dwsm0-B74bfcgwFL7IXA=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.084773
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96Fy9AfJePw,"Kasian entar tdk ada pemasukan buat negara, mana utang makin menggunung",3 tahun yang lalu,@anthon1321,UCmFeQImCzNu6RbQKlm2fJkg,0,https://yt3.ggpht.com/ytc/AGIKgqOCITYRy6ja4Z88juPEVd-GemK2PL3smKhrw2Uo=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.088168
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96G18dd9zQG,kapan itu bro seriusan nih. temen saya baru bgt berangkat dr kuala lumpur ke jkt uda boarding.,3 tahun yang lalu,@leon-rh5qx,UCt1EEHtiF_7w8Fl4V-pfHQw,0,https://yt3.ggpht.com/9An4ygFZihLZuJQMoNCD_j8UiuLYJ6W8VBq2XL_IultqyIzgHHxkj-xwtxLjk6MduUhTAlSH=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.091582
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96GA2_YtRgI, @parlinpaskapasaribu2182  bukan cocoklogi emang sepantesnya virus itu ada di negara rakus kyk china.,3 tahun yang lalu,@wafflecu123,UCu2Mq4cx4HiiHDvoXlIk45w,0,https://yt3.ggpht.com/faVEgeBtOEilAVbcyleretx9jz675Z51kcO7Z1hEnD_2qIOxjmKzKMFepr4tK42v9oGJpaJAiw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.095533
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96GR3S9WgtL,Terlambat memutuskan,3 tahun yang lalu,@skd-lt6pv,UC-rSkY1dhM75qmffogrH-2g,0,https://yt3.ggpht.com/ytc/AGIKgqOAmwsZUzwXmpJti_dzwYGMCjX9z7lkm6qKJdPQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.099812
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96GRQ6QAj8a, @parlinpaskapasaribu2182  Lo pinter nya melebihi virus... Mencegah lebih baik kawan... Kalau ada penularan harus nya kita lebih awal mencegah kebijakan ditangan pusat.... Apa bisa guburnur ustad atau rakyat menutup bandara dll agar tidak tertular.... Nanti juga kalo Lo ketular Lo ngajak orang.... Makanya kebijakan itu diperjelas sebelom memasuki wilayah kita,3 tahun yang lalu,@skd-lt6pv,UC-rSkY1dhM75qmffogrH-2g,0,https://yt3.ggpht.com/ytc/AGIKgqOAmwsZUzwXmpJti_dzwYGMCjX9z7lkm6qKJdPQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.103163
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96GRzlRLy9F," @parlinpaskapasaribu2182  sekarang w mau tanya karena telat mencegah rezim ini mau nyalahkan siapa coba padahal kebijakan ada ditangan rezim ini... Lo liat data sejak kapan Indonesia menutup penularan dari luar tgal berapa bulan berapa....
Virus mulai nyebar November Samapi bulan Pebruari adakan pemerintah menginstruksikan tutup penerbangan gak da bro Lo cari pakta skarang bulan Maret pada heboh kena tular. Lo masih ikut mengkambing hitamkan Menkes seperti cs Lo... Wkwkwkkw virus nular ko nyuruh pecat Menkes otak dimana cs Lo gak intropeksi kekuasaan sama pemerintah jadi siapa yg memutuskan",3 tahun yang lalu,@skd-lt6pv,UC-rSkY1dhM75qmffogrH-2g,0,https://yt3.ggpht.com/ytc/AGIKgqOAmwsZUzwXmpJti_dzwYGMCjX9z7lkm6qKJdPQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.106347
UgzYjkM9yK9R1I5a6P14AaABAg.96Dbpi-K_Ug96GeIYqn_zv," @kumahacakaink2211 yang di singapore tidak d ijinkan pulang ke indonesia, Gak tau kalo negara lainnya",3 tahun yang lalu,@ernisbanyuwangi228,UCW2inVAallVhftjnY9jdyCg,0,https://yt3.ggpht.com/ytc/AGIKgqNPk0y1rHjk6L0OSCxanjuU5NyAR4T_2e40N7Oj=s176-c-k-c0x00ffffff-no-rj,false,true,1586859429.109534
