cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
Ugx5wkakUoJpbbKv8u94AaABAg.94E6NZ0rB2U94JcvQcn8w3," @Shasha Oct  baca Lagi Koment ana Yang biarin pada Mati

Jika emng Anti Seorang muslimah Harus nya mengerti apa yang Saya Koment

Jazakillahu khair
AllahuYahdik",3 tahun yang lalu,RA family Official,UCQH9nUdTq7JaSuowgaXSwcQ,0,https://yt3.ggpht.com/ytc/AGIKgqPOh15p9hxeQOoIoPL5ABWbA0vx3oPSLLpUI0aJ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859252.25522
Ugx5wkakUoJpbbKv8u94AaABAg.94E6NZ0rB2U94Jh_x6ey-Z,"@ZlS Gamming sekedar saran, banyak2 belajar dan baca2 lagi. Jangan belajar agama cuma modal dari postingan sosmed dan kolom komentar terus langsung menggurui merasa paling sempurna agama nya. Belajar agama wajib, tapi jadi muslim cerdas juga penting.
Jangan kebanyakan main game, banyakin baca. Dan btw game2 yang lo mainin, youtube yang lo tonton, hp yang lo pake juga buatan kafir tuh.",3 tahun yang lalu,Shasha Oct,UCnz7HxGdEXd1H7ABFVGoafw,1,https://yt3.ggpht.com/ytc/AGIKgqMlplj4I7eZSY_wLCU0vrLwkwtIjDUEkDuwfKWl=s176-c-k-c0x00ffffff-no-rj,false,true,1586859252.258638
Ugx5wkakUoJpbbKv8u94AaABAg.94E6NZ0rB2U94JpA9KOo6O, @Shasha Oct  Di bilang Kebanyakan Ngegame Helooooo Apa Cuma Nama Aja Gamming Di bilang Banyak Ngegame...  Helooo Sudah Tau Tentang Islam Sampai Mana Kak :D,3 tahun yang lalu,RA family Official,UCQH9nUdTq7JaSuowgaXSwcQ,0,https://yt3.ggpht.com/ytc/AGIKgqPOh15p9hxeQOoIoPL5ABWbA0vx3oPSLLpUI0aJ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859252.261936
Ugx5wkakUoJpbbKv8u94AaABAg.94E6NZ0rB2U94K0upRZTXv,"ZlS Gamming bocah alay kebanyakan “hellooo” wkwkwk alaayy. Dan gw kasih tau nii, yang bener itu gaming, bukan gamming wkwkwkwkwk ganti nama gih sana, malu2in 🤣🤣🤣",3 tahun yang lalu,Shasha Oct,UCnz7HxGdEXd1H7ABFVGoafw,2,https://yt3.ggpht.com/ytc/AGIKgqMlplj4I7eZSY_wLCU0vrLwkwtIjDUEkDuwfKWl=s176-c-k-c0x00ffffff-no-rj,false,true,1586859252.265362
Ugx5wkakUoJpbbKv8u94AaABAg.94E6NZ0rB2U94MCfZlpneU, @Shasha Oct  keburukan Orang Orang Kafir Menilai seseorang sebelah mata,3 tahun yang lalu,RA family Official,UCQH9nUdTq7JaSuowgaXSwcQ,0,https://yt3.ggpht.com/ytc/AGIKgqPOh15p9hxeQOoIoPL5ABWbA0vx3oPSLLpUI0aJ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859252.269173
UgwqYG3t3Z95ZRzNAVh4AaABAg.94DzbHxMivv94ECM4-5tAO,iTx Vurz setujuuuuu,3 tahun yang lalu,He Hello,UCav_VN6v94wwx4kqpCHS1XA,0,https://yt3.ggpht.com/ytc/AGIKgqO3YRHpXpHCtBdDEFT6ZZWB3rS2SCslOq8tVw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859252.635486
Ugzxj8_W79A0LdXzhB14AaABAg.94DylCePGQb94ERTCL9qE2,eh bos mendingan lu search google... Umat muslim wuhan di china.. Asal lo tau di wuhan banyak org muslim... Kalo masih ga percaya buka youtube noh.. Jadi org kok gitu2 amat dah,3 tahun yang lalu,Angkah Wijaya,UC43Ksmw1GyNr4lP7CFKu1tQ,0,https://yt3.ggpht.com/ytc/AGIKgqPL8-ApBPwuAXaE4f1YhGKu83M-80RcC4ilVgeb=s176-c-k-c0x00ffffff-no-rj,false,true,1586859252.950506
Ugzxj8_W79A0LdXzhB14AaABAg.94DylCePGQb94Kc0CzaOB5, @Angkah Wijaya  kalau gak salah pemerintah di sana gak terlalu suka sama agama Islam?,3 tahun yang lalu,Dina F.K,UCbR8YRKbnC2L3cGO0gkWOng,0,https://yt3.ggpht.com/ytc/AGIKgqOF9pU-WxYotIqm13f28X818zTNxkWT54rw5K1Ovw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859252.962954
Ugzxj8_W79A0LdXzhB14AaABAg.94DylCePGQb94KqLRMN_K1,"Lu cuma mikirin org islam doang cuii, jiwa habluminallah aja oke tp hablumminannas nya kurang, gini nih trlalu banyak ngonsumsi agama jdi overdosis.",3 tahun yang lalu,ILMN Studios,UCgI96scvL_d3WzD397hBIJg,0,https://yt3.ggpht.com/fUYkYduhJg6510EPvLchWoLJ1_1IqEipyKMqO_aWB5XMf1Wi-6vIYc9vERA3GBoOSvJbx6hIKg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859252.972942
Ugzxj8_W79A0LdXzhB14AaABAg.94DylCePGQb94Kt3z0wvSF, @ILMN Studios  ya kan saudara-saudari saya di sana. Aku gak apatis.,3 tahun yang lalu,Dina F.K,UCbR8YRKbnC2L3cGO0gkWOng,0,https://yt3.ggpht.com/ytc/AGIKgqOF9pU-WxYotIqm13f28X818zTNxkWT54rw5K1Ovw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859252.978062
UgzldlZXftn2jigMqEZ4AaABAg.94DooOTxcv994EVx-jisqy,Sengaja gitu ?,3 tahun yang lalu,fitri laeli,UCXdTaRYp1tkavUeaeTiIVxQ,0,https://yt3.ggpht.com/ytc/AGIKgqPxt7vjcyqSqpL-FAAU3O8aM64bFn3yvpqakKmbYQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859253.360707
UgzldlZXftn2jigMqEZ4AaABAg.94DooOTxcv994EWFlKq5AY, @fitri laeli  sepertinya seperti itu,3 tahun yang lalu,Feru Agus Wahyudi,UCI2Cqc-xwVG7VskgqEtqOGQ,0,https://yt3.ggpht.com/ytc/AGIKgqMK1dCfxI3PSohPck8a0ciZmxA3NCFnFe5kuWKihPY=s176-c-k-c0x00ffffff-no-rj,false,true,1586859253.371373
UgzldlZXftn2jigMqEZ4AaABAg.94DooOTxcv994EYMdukrOn, @Feru Agus Wahyudi  serem banget dong,3 tahun yang lalu,fitri laeli,UCXdTaRYp1tkavUeaeTiIVxQ,0,https://yt3.ggpht.com/ytc/AGIKgqPxt7vjcyqSqpL-FAAU3O8aM64bFn3yvpqakKmbYQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859253.379029
UgzldlZXftn2jigMqEZ4AaABAg.94DooOTxcv994EfS7Mwhtp,"Kok sepemikiran gitu ya?😅 
Semoga gak sampe serius wabahnya..",3 tahun yang lalu,Gus Jermaine,UCLTsRdeAkbF1DYkpLk81WDw,0,https://yt3.ggpht.com/ytc/AGIKgqOrw2uF57hWyWgqIWhRgBIHRYXD3KF_fCS4z4LqMg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859253.383841
Ugwj1UZmDy8vw9RYERV4AaABAg.94Dn705ixNV94EFFBFasEh,Aamiin,3 tahun yang lalu,Nafis Syahputra,UCxr1gYvibqXsCJR-Biem9Qw,0,https://yt3.ggpht.com/ytc/AGIKgqNYI2JBuAy4u2qKrHADMygKMqrHrVR_xEvClQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859253.697938
UgwB4YAgLyjJuQnl5GJ4AaABAg.94Dju4AB39594FjbyUjJph,Aamien Aamin allohumah aamien,3 tahun yang lalu,Bintang Bersinar syantik,UCqARnISUH1-EyPrH3DibZaA,0,https://yt3.ggpht.com/ytc/AGIKgqN7QCdRuYrucDeHkQ2NDOl216O6SMjp1LJvUw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859254.086716
UgwB4YAgLyjJuQnl5GJ4AaABAg.94Dju4AB395954pGxkzCJL,Hy cantik,3 tahun yang lalu,Hendrik Prasetyo,UCOrQr1HWYjCOawoMxG1koBQ,0,https://yt3.ggpht.com/ytc/AGIKgqMOxcsvtSBJ471CIhmXvTXHUfg2oaJwjAb3-pXZZg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859254.096559
UgwB4YAgLyjJuQnl5GJ4AaABAg.94Dju4AB3959Xuefpw6Id6,Im so sorry sis its already in,1 tahun yang lalu,Dots Channel,UCK5qdytk-1Qj2yop6sSLQxA,0,https://yt3.ggpht.com/ytc/AGIKgqNc24zWTj-aFhYJAm0SpaG5BQaJ7ix5ExC1tB-TOQaIqmRQWiI9uEKCjCstLT7V=s176-c-k-c0x00ffffff-no-rj,false,true,1649931254.10302
Ugy_KRjrf-y5g6HqPNx4AaABAg,Tulisanya ngalangin miiinn,3 tahun yang lalu,Parung Chanel,UC2y38eYY6P7dNNSVm4i7NuA,1,https://yt3.ggpht.com/ytc/AGIKgqNTtFzI-cFtfACWJcHUz35Lwf-09ZY9KOL86Sm7IA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.718592
UgzVYHn9_-EKLThRBpt4AaABAg,"Hallo tribunnews, tolonglah kalo buat berita itu keterangannya jangan menutupi gambar/vidio.. mana gede lagi.. tambah kaga keliatan. Terimakasih",3 tahun yang lalu,Go Jek,UCnfY5LjldYT1gdAXfm-P0yA,0,https://yt3.ggpht.com/ytc/AGIKgqPP_8DZiZV1ozqKG5hk-qN-GLd4nZOllMtjNw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.724366
UgzeBAheTL3mkxksA594AaABAg,"Makanya jngan usik indonesia.........

Semoga indonesia selalu dalam lindungan ALLAH swt....amiinnm",3 tahun yang lalu (diedit),BIMA1980,UCZGuYe9aGIqAllvhoRVVZUQ,15,https://yt3.ggpht.com/2W143UaiWZPaFjylFiMv2NDxPMihGnpoVirs7jt9RJyrEr95shIGaFCXr_ot8hzeRe0e96Kq=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.728325
UgxrBdYgzYr6L-Mqzs94AaABAg,"Aw anjing tu bah obatnya makan aja tu sembuh tuh , sekali2 makan mentah jadi langgsung sembuh",3 tahun yang lalu,Kancil,UCkalZJRWc1iNXBqxf5iE9lg,0,https://yt3.ggpht.com/ytc/AGIKgqPdRKCu0t0CnFVTQkBQOE8-zV2lCIMHi4n8j2xt=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.73238
UgxoWcc23tC7XpQaOjh4AaABAg,Akibat makan kelelawar nih,3 tahun yang lalu,Reza,UC948oxqf_wJmqx2DViiXKjQ,1,https://yt3.ggpht.com/zhECfF8AJ2CWBSSLVJ61AYqHpJbhWkcwyjlboq-mYfe_CrLrplv6IzC6t1iqsCuTQJoJvKoAuOY=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.73665
UgyrlwDBr2ZLTJVjj9Z4AaABAg,Ketika orang cina menyombongkan kekuasaannya dan membantai muslim uighur. Maka sangat mudah alloh membinasakan kaum tersebut.,3 tahun yang lalu,Suwoto Abdulloh,UCO8kfK-i_kjulerbHYIMp8w,0,https://yt3.ggpht.com/ytc/AGIKgqN3tLS2CdfNQfUPkIA2j1qfJV_5f0Ej9Q9xukMPAA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.74023
UgwNEUHCdlUqIvbKccV4AaABAg,"Karena makan binatang2 yg gak patut dimakan manusia, beberapa waktu lalu ada teman ngevlog dari pasar wuhan, dan memang benar 😂",3 tahun yang lalu,Teuku Raja Hitam,UCBhz97RS7izs5RuGz-zuICw,1,https://yt3.ggpht.com/sgFkrCec5Z0jrZRF2Em8dJU8s5032g8fTSkQI1vQ2eVWDCYSiqdg7c_1fnW31tbN771rYs6TU0Q=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.743567
UgwlKQHBqeqkWrquv-Z4AaABAg,"Usa-iran -> perang militer, otw bisa ww3
China -> outbreak
Indonesia -> banjir

Akhir zaman kah? 
Sudah saatnya tobat lah kita semua!",3 tahun yang lalu,~Luthfi~,UCtPR526-2g54D-627JdqoHg,50,https://yt3.ggpht.com/JxOGNcKi7AZYNKHjRTHx_yw3ns-nosVDyPZOzPJKG9E02NJxmbOZfxDBnJD_MtYcMHZ283rT3tg=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.747021
UgwnYxIqe9sxVw45r7t4AaABAg,Mirip film zombie orang2 berjatuhan lalu tiba2 bangkit lagi ngejar orang berlarian.,3 tahun yang lalu,Perspektif,UCovg8eSg1A3YFdYCbd9CFlA,11,https://yt3.ggpht.com/ytc/AGIKgqNGhjlQhAOMxma6HPwUE8Va9lURLKUd_rQwU6th=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.750619
UgzoV7_4cebck_t0U4Z4AaABAg,Akibat bantai Islam Ughyur.. Inilah balasanNya,3 tahun yang lalu,fahmi renaldi,UCsF4y6sSTNAkUhKA0rEaIzA,0,https://yt3.ggpht.com/ytc/AGIKgqM3869nUlbuGygfD_Hm8lb06bZw9TCZcCt_aA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.753924
UgxaC_htB5AjAJMfsmJ4AaABAg,serem,3 tahun yang lalu,jo,UC3ArmUPezC7P7xuzjLSEX2w,0,https://yt3.ggpht.com/ytc/AGIKgqNb5pTXOCgnpOQ6oIYkBE_pAhZssHkMivyX-Q_UQw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.757215
Ugw9NgaUtIFJdQKuuEJ4AaABAg,Balasan dri Allah karena mereka membunuh umat Islam ingat Allah maha adil,3 tahun yang lalu,Nur Aidah 1996,UC6CKEa9B_FRGHewinMzqw1g,0,https://yt3.ggpht.com/ytc/AGIKgqOcKf3OOKwybyL3PIKHnLTmiEsBSYrOCkDAj1Ka=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.760343
Ugz1ls3AsLA4NMR_WEl4AaABAg,Segala perbuatan pasti ada balasnya...barang siapa yang menyakiti kaum muslim pasti akan terkena akibatnya.,3 tahun yang lalu,Kangen TV,UCwiyumKO2b-Hm6lroCLY9Ng,1,https://yt3.ggpht.com/lzRF3ZCIuLtSagw8z-wSKwEss1eJxheKX9gCou4k8ZCkJLg9gHKJjvb6uD7iqdYJ79Nikyvs=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.76406
UgxxqLQWIBCPykJy9wN4AaABAg,Mendem iwak....wkwkkw,3 tahun yang lalu,Rinaldi zen ansyori Ansyori,UC9KbO13GiaIsyz6UxpSyXVQ,0,https://yt3.ggpht.com/ytc/AGIKgqPrAoEOgvYmS79imhP9RQ-e-6DvpNa9rgtnqw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.767465
UgyJHX761rWOVDOAxWB4AaABAg,Sagala d lebok sih kalonq wewe  kuat d lebok,3 tahun yang lalu,dian nadiyunsa nadiyunsa,UCScMzLGrvGuVfEFq7Is4jlw,0,https://yt3.ggpht.com/ytc/AGIKgqMewj9Hl2_iBIfIz0dqWkCTfB1eEzDjPQkHAw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.770497
UgznUfYBLtKoNLSiOGR4AaABAg,Azab...ginilah cara Allah membalas atas perbuatan mereka terhadap Uighur...,3 tahun yang lalu,Imunk Mizan,UC9qDb-wrxZRDNRQJXkn5-uw,2,https://yt3.ggpht.com/piuxu29uKqfzzo37455lcnkqgDD57QmxEIZq6vFsNJGyPAgS1MPX7hEhLBomajW6flmljcOC4Ck=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.773916
UgxXMgTzxjp97xudgjt4AaABAg,"Banyak yang bilang ini azab, ngaca sendiri di Jakarta banjir banyak yang mati kena azab juga tuh kebanyakan mabok agama.",3 tahun yang lalu,bbbbb,UCNI2sR9dOGkHrOyHO1qkvuQ,1,https://yt3.ggpht.com/cAJab3BFO3mjR6P-RGwaqS7mWAzkpOW7nRoToKJ25zZw19R5zJTg8bgZZK5h8TokMGIlEsA6uw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.776966
UgyLg9W5afaVL7ahxjd4AaABAg,"Makanya jadi orang jngan rakus, kelelawar dimakan kaya ga ada makanan lain aja.sekalian aja tuh cebong di sayur biar gurih 😂😂😂",3 tahun yang lalu,KING ASHURA,UCWcgqxBG9DzKgXge6-3x5Yg,4,https://yt3.ggpht.com/ytc/AGIKgqOdTKlEF6XAzFcJDVMmSVrn5OYaVtayecKN3XjSYA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.780467
UgyZUnGeuaz5q8e8ft14AaABAg,Do'a org yg di dzalimi di ijabah.,3 tahun yang lalu,Danto Awe Awe,UCcMioYHG9PCoD4wCT1Q0Kbg,0,https://yt3.ggpht.com/ytc/AGIKgqOgdxV3xSoxkvIAWKlgU941-Vyw4kBWjilNshia5w=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.784141
Ugwn3398SqXQlJW8goZ4AaABAg,"Di Sulawesi juga ada pasar yang jual macam macam hewan seperti kelelawar, ular, tikus, babi hutan, anjing, dll. Buat dimakan juga, bisa bisa ketularan virus kaya di China.",3 tahun yang lalu,bbbbb,UCNI2sR9dOGkHrOyHO1qkvuQ,0,https://yt3.ggpht.com/cAJab3BFO3mjR6P-RGwaqS7mWAzkpOW7nRoToKJ25zZw19R5zJTg8bgZZK5h8TokMGIlEsA6uw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859254.787217
UgzeBAheTL3mkxksA594AaABAg.94DiiRILNiD94EbSPsRM53,"apa hubungannya dgn ngusik Indonesia
komentar g bermutu",3 tahun yang lalu,Mhaindd,UCEQPsyZbGXzG9YXA-h-yojA,0,https://yt3.ggpht.com/ytc/AGIKgqNs-WE9W0P5uwX09WjB_yxWXARFQ9ZeurV5WkzmCg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.159787
UgzeBAheTL3mkxksA594AaABAg.94DiiRILNiD94EhrnuxX0u,Bima goblok,3 tahun yang lalu,Suryanrhsn,UCHZozMii-43IUhac4P-TJDA,0,https://yt3.ggpht.com/ytc/AGIKgqPps6T7f-x07kvaHci2He_ku55A3BUASUI8163ypw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.166903
UgzeBAheTL3mkxksA594AaABAg.94DiiRILNiD94FjZhe_YQY,Aamien Ya Alloh,3 tahun yang lalu,Bintang Bersinar syantik,UCqARnISUH1-EyPrH3DibZaA,0,https://yt3.ggpht.com/ytc/AGIKgqN7QCdRuYrucDeHkQ2NDOl216O6SMjp1LJvUw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.171975
UgzeBAheTL3mkxksA594AaABAg.94DiiRILNiD95vxLWa01LB, @Mhaindd  gak usah komen bro pan kita juga masih banyak melakukan  kesalahan   yg perlu di perhitungkan  justru nasib kita sadar  kah kita bahwa ada bhy  yg  mengintai kita ya itu duhon atap bintang ber  ekor  yg sudah mendekati   bumi kita  la apa bila  si  ekor panjang ini memasuki  kawasan  kotgfid atao  ruang  Fital  antariksa  maka dia akan  payah  lha patahannya  ber  dia meter  dua kilo persegi  blm dgn serpianya yg melaju bagai kn  kilat   lha kalao sampai  mampir di bumi  kita kaya mana jd ny    di kisah kn bila jtoh di darat  sejaoh  sejaoh seratos  kilo persegi  jadi karbon lha jatoh di laot maka trjdi gelombang  dgn  ketinggian  kurang lebih  seratus meter  gk usah di bayg kan  sebanarnya hal ini bukan berita baru  badan antariksa Amerika sudah mendeteksi  ada nya benda asing yg mendekati bumi  dar i   beberapa th  yg lalu.     Sebenarnya     ini  berta  sebagai pengingat  untuk kita smw agar kita jgn terlena   #,3 tahun yang lalu,Deni Setiawan,UC9vZzCFvlcEj1BkcEVO-YjQ,0,https://yt3.ggpht.com/ytc/AGIKgqM5tNpuLluM7L2X1I9xggbUKXWGqcE_J2QxIw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.178014
UgzeBAheTL3mkxksA594AaABAg.94DiiRILNiD95whTIZZolr," @Deni Setiawan  ko gag nyambung??
Lue salah Tag?",3 tahun yang lalu,Mhaindd,UCEQPsyZbGXzG9YXA-h-yojA,0,https://yt3.ggpht.com/ytc/AGIKgqNs-WE9W0P5uwX09WjB_yxWXARFQ9ZeurV5WkzmCg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.181687
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94EC5sW8jQU,bacod.. apa2 dikaitkan akhir zaman... anda lucu bung,3 tahun yang lalu,Mira_mirun,UCbqnNagxmbjmHtpPMM90FBg,3,https://yt3.ggpht.com/sj3lZVwzpA3R79hXdeBs06wPIn1fsv0VKcISIskvbCRW-22KYCc7A1KqwHruBvBcqULnfm7ygg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.56774
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94EOwxYiTrK,Buang pikiran busukmu itu euh stop bilang akhir zaman...,3 tahun yang lalu,Minnie Melaa.,UCzFEewQk7xxoHa0BxMST5cw,2,https://yt3.ggpht.com/CDl8_vqr3zw67YI0XpsUjFcd1W2YXE8wTseljl5-NIfOSFpHq4DuNAN_R4s0PJZPCJ1rohYL=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.578484
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94EPsnIhpsn, @Minnie Melaa.  tapi kita ini emang udah hidup di akhir zaman...,3 tahun yang lalu (diedit),nyuww,UC6KExCCMWtBxLe3YFS8W4VA,8,https://yt3.ggpht.com/zLqVaa-URTt5whz6tzN8ZerybR_3nJ0eYYBo-mwtrQHaY07-AG0cJkt_ygUgfm9Xkl5t0c0qQg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.585117
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94EQVQ4SXh3,bapak lu yg hidup di akhir zaman 😂,3 tahun yang lalu,Mira_mirun,UCbqnNagxmbjmHtpPMM90FBg,1,https://yt3.ggpht.com/sj3lZVwzpA3R79hXdeBs06wPIn1fsv0VKcISIskvbCRW-22KYCc7A1KqwHruBvBcqULnfm7ygg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.590245
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94ES70prmXo,"Lah gabisa terima ya kalau kita ini manusia akhir zaman? Yaudah aku gaakan maksa"" buat percaya, terserah kalian aja",3 tahun yang lalu,nyuww,UC6KExCCMWtBxLe3YFS8W4VA,8,https://yt3.ggpht.com/zLqVaa-URTt5whz6tzN8ZerybR_3nJ0eYYBo-mwtrQHaY07-AG0cJkt_ygUgfm9Xkl5t0c0qQg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.594096
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94ESELzrkbe," @Mira_mirun  kita emg udh di akhir jaman goblok, gak pernah liat kyai khotbah lu?",3 tahun yang lalu,Hore Fathur Time,UCFz7LAENhN_Nf6209jw5hAQ,3,https://yt3.ggpht.com/vplVWk7T7mwE8Rq3t6O_-nZu-sLezyxai76NyTTqy-GwbqawX79elkxeXDm9TsZjxF-OJojRYw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.598683
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94ESQSjY_Fw,"serah lu pada mu akhir zaman kek apa kek serah lu aja 😂
intinya kiamat cm allah yg tau kpn tiba",3 tahun yang lalu,Mira_mirun,UCbqnNagxmbjmHtpPMM90FBg,4,https://yt3.ggpht.com/sj3lZVwzpA3R79hXdeBs06wPIn1fsv0VKcISIskvbCRW-22KYCc7A1KqwHruBvBcqULnfm7ygg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.602811
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94EW5Dg9j9h,"ANJINK kau dikit"" akhir zaman",3 tahun yang lalu,Muhammad Zikri,UCfbSXV30xmBJWo_pKcdyKPw,1,https://yt3.ggpht.com/ytc/AGIKgqMCuZ-LfvuAEf-m4dTf7RzAvC8CrkFIEhyDuA=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.606601
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94Egr_DIWwx,"you guys really stupid or what?!
Lu gk bisa liat tanda (?)
Yg berarti gw gk mengklaim ini akhir zaman!, cuman bertanya ini maksud gampangnya ""ini udh akhir zaman yak?""
Ngerti?
PASTES NEGARA INI GK MAJU RAKYATNYA AJA GK TAU APA ITU TANDA (?)

Kalimat ""akhir zaman"" dan ""akhir zaman kah?"" Maknanya beda bodoh!",3 tahun yang lalu,~Luthfi~,UCtPR526-2g54D-627JdqoHg,2,https://yt3.ggpht.com/JxOGNcKi7AZYNKHjRTHx_yw3ns-nosVDyPZOzPJKG9E02NJxmbOZfxDBnJD_MtYcMHZ283rT3tg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.609922
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94EiLd91tcz,"""Mikir itu makai akal, bukan emosi""",3 tahun yang lalu,~Luthfi~,UCtPR526-2g54D-627JdqoHg,2,https://yt3.ggpht.com/JxOGNcKi7AZYNKHjRTHx_yw3ns-nosVDyPZOzPJKG9E02NJxmbOZfxDBnJD_MtYcMHZ283rT3tg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.613079
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94EjCRsrm_E,"Ini udh di akhih jaman peang, KELAHIRAN NABI MUHAMAD SAW adalah tanda2 akhir jaman",3 tahun yang lalu,Moch Iman Anl,UCbN9b2lwdxRcBDxU9V_jv9w,0,https://yt3.ggpht.com/ytc/AGIKgqMnFqyAUmIkMbDgjxJcNLsunuRB43_nE4dtEM5P0g=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.983468
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94F7l5N8y1D,"Manusia indonesia sdh dri 40/50 thn yg lalu ada bencana musibah dikit aja ato perang dikit aja , moncongNya bunyi akhir zaman trus , ngakak 😂😂😂",3 tahun yang lalu,Abeputra jr Tv,UCCFe_TMIzrqDCzIZNJnQPnA,1,https://yt3.ggpht.com/ytc/AGIKgqOXCyUMYWjoCm0yQofh2ngMlrrZQUnZI-EpCpAm=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.986804
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94FBOI7C-lO,Ga masalah mau akhir zaman atau gimana. Intinya saling mengingatkan,3 tahun yang lalu,Chelsey Sylvia,UCydh2cst0Tdpazx0U3oZyEg,0,https://yt3.ggpht.com/ytc/AGIKgqPycTMMkcDHJqeC331lK2hLJSOK4gV5qT-GqMagrg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.991159
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94FHgEg36N-,"Ini tanda akhir jaman, dalil2 bnyak menyebutkan, apalgi banyaknya waria keluar bebas dn manusia kafir bebas sewena2 menyiksa saudra seiman kita muslim. Bayangkan pada zaman kholifah 1 wanita muslimah d ganggu orng kafir 1000 pasukan islam turun tangan memerangi orng kafir tersebut. Nah sdngkan skrg sebaliknya umat muslim di tindas disiksi hnya diam seribu bahasa. Maka berfikirlah wahai saudaraku",3 tahun yang lalu,Fitri Yanti,UCtkjAU-L4AYrqoJNbPBiTlA,0,https://yt3.ggpht.com/ytc/AGIKgqOB-GDqRJjpFnj6rfB9yljkhk0-z6LlRYYqKQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.994329
UgwlKQHBqeqkWrquv-Z4AaABAg.94DhF3IT94E94G9wvpBgZ_,Emng udah akhir zaman dari setelah lahirnya Nabi Muhammad,3 tahun yang lalu,Rini Puspitasari,UCVwQQKFpwlwJNUbPwi1IUjw,0,https://yt3.ggpht.com/ytc/AGIKgqOr3mJ_InM6neDWfZXemVr1csa30y-_uQLvfNWS=s176-c-k-c0x00ffffff-no-rj,false,true,1586859255.997837
